12209,205,128
12249,189,122
12289,177,122
12327,170,127
12367,156,207
12407,153,136
12447,145,123
12487,138,123
12526,135,125
12566,130,133
12606,129,149
12646,124,150
12686,123,134
12725,128,125
12765,127,125
12805,135,138
12845,131,140
12884,127,123
12923,115,133
12963,126,131
13003,137,126
13043,147,130
13082,175,127
13126,204,131
13162,191,131
13202,165,131
13241,146,124
13281,115,139
13321,125,142
13361,117,128
13401,133,126
13441,154,131
13479,202,135
13519,181,144
13559,154,126
13599,128,128
13638,119,131
13679,118,160
13718,127,129
13758,161,128
13797,184,128
13838,210,128
13877,177,129
13917,147,129
13957,126,133
13996,119,128
14035,127,126
14075,125,130
14115,119,130
14155,131,121
14194,149,116
14234,201,123
14274,185,123
14314,142,65535
14382,123,65535
14423,130,65535
14462,119,65535
14505,142,129
14527,168,133
14553,197,124
14592,198,129
14631,165,130
14671,139,126
14711,122,158
14751,133,128
14791,119,126
14830,127,143
14870,143,125
14910,170,287
14950,194,129
14989,186,129
15029,153,143
15069,132,148
15109,121,149
15148,126,132
15187,140,129
15227,172,133
15267,203,133
15307,193,138
15347,162,129
15386,146,131
15426,129,287
15467,125,123
15506,127,130
15545,113,130
15586,141,125
15625,160,125
15674,202,125
15705,178,130
15744,153,126
15783,137,123
15826,127,150
15863,131,138
15902,132,128
15942,151,128
15982,169,132
16022,194,127
16061,203,128
16101,191,128
16141,164,132
16181,161,132
16221,169,137
16261,170,132
16300,163,128
16339,169,128
16379,165,128
16418,174,128
16458,175,128
16498,177,123
16538,189,128
16578,201,123
16618,201,126
16657,199,126
16697,203,128
16737,191,122
16777,181,122
16816,172,131
16856,162,123
16896,147,124
16935,139,134
16975,128,127
17015,122,124
17054,118,143
17094,115,123
17134,119,124
17177,120,135
17213,120,121
17253,123,124
17293,118,125
17333,118,125
17373,120,124
17413,118,124
17453,116,124
17491,120,120
17531,111,124
17571,117,120
17611,112,120
17650,122,124
17690,119,129
17730,112,65535
17799,110,65535
17839,116,65535
17879,118,116
17899,123,120
17929,107,127
17969,101,130
18008,100,121
18048,114,120
18087,104,112
18127,97,106
18167,132,101
18206,186,102
18246,185,107
18286,167,107
18326,170,109
18366,175,111
18406,197,117
18445,218,120
18485,227,123
18529,253,139
18565,255,141
18605,268,206
18644,265,160
18683,262,150
18723,240,146
18763,226,143
18803,226,145
18843,237,152
18882,243,156
18922,246,152
18962,234,181
19002,222,157
19041,217,156
19081,227,162
19121,242,177
19161,253,180
19200,233,211
19240,242,201
19279,232,196
19319,234,223
19359,240,201
19399,229,211
19438,254,202
19479,256,207
19518,261,222
19558,243,206
19598,262,252
19638,246,279
19678,256,211
19717,256,213
19757,269,233
19796,264,211
19836,239,233
19879,254,216
19915,262,247
19955,250,216
19995,252,219
20034,253,222
20074,253,218
20114,247,221
20154,250,249
20194,233,222
20234,260,222
20274,257,534
20315,249,226
20353,247,221
20392,275,238
20432,212,222
20471,251,232
20511,245,232
20551,248,224
20591,242,229
20631,251,220
20671,243,221
20710,262,221
20750,273,233
20790,276,225
20830,265,221
20869,277,229
20909,278,225
20948,271,225
20988,288,219
21027,260,224
21068,254,216
21107,241,237
21147,234,217
21187,237,237
21230,234,214
21275,221,219
21306,246,227
21346,231,228
21386,225,226
21425,215,235
21465,214,217
21505,246,216
21543,245,216
21583,248,232
21623,229,207
21663,229,222
21703,225,217
21743,224,207
21782,246,218
21822,227,210
21862,237,220
21902,236,208
21942,234,227
21981,231,209
22021,221,218
22061,226,257
22100,239,204
22139,250,204
22179,246,216
22219,246,216
22259,233,203
22298,228,226
22338,221,204
22378,226,204
22418,227,214
22458,224,206
22497,210,213
22537,229,202
22580,241,197
22617,237,201
22657,234,205
22696,229,203
22735,226,201
22775,211,198
22815,212,227
22855,242,200
22894,230,201
22934,237,210
22974,234,202
23014,214,212
23054,220,194
23093,204,198
23133,223,212
23173,224,228
23213,222,206
23252,208,197
23291,208,206
23331,218,209
23371,212,201
23411,205,200
23451,223,200
23490,237,200
23530,236,199
23570,240,203
23610,234,198
23650,227,197
23689,233,196
23729,237,196
23769,234,204
23809,204,191
23848,203,200
23887,184,186
23927,187,188
23964,216,188
24006,227,192
24046,221,191
24086,227,195
24126,214,190
24166,208,189
24206,215,182
24245,222,173
24285,224,172
24325,191,169
24365,208,155
24403,203,142
24443,199,133
24483,154,140
24523,126,124
24562,133,127
24602,131,131
24642,129,135
24682,126,162
24722,117,124
24761,124,123
24801,147,139
24841,192,134
24881,204,130
24921,145,122
24960,126,129
24999,125,154
25039,135,130
25079,120,123
25118,140,176
25159,136,128
25198,160,132
25238,183,126
25278,206,126
25321,198,133
25357,186,121
25397,158,130
25437,141,138
25477,128,123
25517,129,133
25555,137,144
25595,130,124
25635,130,123
25675,154,129
25714,207,133
25754,184,130
25794,147,127
25834,125,140
25874,125,128
25913,131,126
25953,125,65535
26021,124,65535
26062,148,65535
26102,163,65535
26142,175,127
26164,173,118
26191,177,122
26231,179,118
26271,196,124
26310,210,123
26350,172,123
26390,136,123
26430,131,124
26470,115,123
26509,135,124
26549,162,116
26589,199,115
26632,143,111
26668,114,117
26707,111,117
26747,107,107
26787,131,101
26827,155,106
26866,170,105
26906,171,101
26954,142,106
26986,110,118
27025,94,99
27065,100,101
27105,94,104
27145,116,97
27184,156,92
27224,164,94
27264,152,90
27303,112,99
27343,93,98
27382,86,99
27422,93,96
27462,85,90
27502,97,91
27541,131,90
27581,159,85
27621,160,91
27661,102,96
27700,90,87
27741,94,88
27780,136,91
27820,145,82
27859,167,87
27899,113,95
27938,86,97
27978,85,116
28018,77,104
28058,102,85
28101,131,77
28137,155,77
28177,143,80
28217,164,81
28257,144,80
28296,102,85
28336,79,93
28376,85,80
28416,72,91
28455,77,89
28494,99,80
28534,135,79
28574,161,84
28614,140,80
28654,156,83
28693,150,80
28733,103,82
28773,81,97
28813,84,115
28853,76,89
28893,95,88
28932,133,84
28972,157,79
29011,137,79
29051,162,79
29090,106,80
29130,79,83
29170,86,85
29210,74,95
29250,91,85
29289,124,80
29329,159,81
29369,178,81
29409,146,87
29449,100,85
29488,88,104
29528,77,85
29572,131,84
29607,151,87
29646,127,87
29686,81,65535
29755,78,65535
29796,116,65535
29836,145,65535
29876,161,92
29896,91,86
29925,89,65535
29993,93,65535
30033,145,65535
30074,140,65535
30114,143,90
30135,96,95
30163,91,88
30202,82,95
30242,99,90
30282,130,94
30322,159,86
30362,150,85
30402,139,85
30442,139,86
30481,144,86
30521,155,86
30561,143,85
30600,149,85
30640,154,85
30680,171,86
30720,166,86
30759,160,90
30798,126,91
30838,104,93
30878,90,202
30918,100,92
30958,84,92
31001,83,166
31037,108,91
31077,124,95
31117,158,91
31157,175,87
31196,166,87
31236,132,100
31276,95,113
31315,103,243
31355,80,110
31394,106,101
31434,152,97
31474,155,97
31514,167,95
31554,167,100
31593,153,96
31633,126,102
31673,112,98
31713,103,93
31752,92,111
31792,99,95
31832,92,106
31872,82,96
31910,106,99
31950,117,107
31990,146,95
32030,160,99
32070,172,95
32110,169,94
32149,174,99
32189,137,105
32229,115,97
32269,104,110
32309,102,98
32349,96,101
32388,80,161
32432,103,100
32467,137,98
32507,183,98
32546,169,98
32595,119,117
32626,115,111
32665,104,101
32705,155,108
32745,190,108
32785,149,110
32825,114,111
32865,105,103
32904,116,106
32944,101,135
32984,107,105
33024,129,116
33062,189,111
33102,310,107
33142,434,108
33182,455,113
33222,406,113
33262,372,114
33301,310,125
33341,227,275
33382,162,1083
33426,117,123
33460,98,113
33500,99,108
33540,89,106
33580,130,104
33618,166,103
33658,182,99
33698,151,98
33738,115,108
33778,95,97
33815,108,100
33857,94,97
33897,107,98
33937,141,96
33976,185,102
34017,169,104
34056,104,103
34096,108,101
34136,98,103
34176,152,99
34214,188,99
34254,134,96
34294,98,99
34334,99,142
34374,117,98
34414,162,98
34453,176,103
34493,118,120
34533,105,107
34573,95,104
34612,124,107
34652,148,104
34692,173,103
34732,183,103
34771,168,103
34811,137,105
34850,112,111
34890,107,119
34930,104,121
34970,101,106
35009,117,101
35049,153,105
35089,175,104
35129,174,104
35169,164,106
35212,155,105
35248,149,101
35287,138,107
35328,124,107
35366,122,108
35406,117,108
35446,125,107
35486,164,105
35526,198,106
35566,141,119
35605,117,119
35645,105,108
35685,135,111
35725,175,115
35764,171,112
35804,127,114
35844,116,132
35884,116,133
35923,142,112
35962,168,106
36002,179,108
36042,127,109
36082,107,110
36122,106,112
36161,121,110
36201,154,111
36241,186,110
36281,132,106
36321,114,284
36361,112,110
36400,153,109
36440,201,109
36480,170,113
36519,134,103
36562,111,117
36598,103,107
36638,111,107
36678,113,136
36717,107,104
36757,100,122
36797,109,111
36837,129,106
36877,172,102
36917,160,108
36956,116,105
36996,97,105
37035,94,103
37075,96,98
37114,126,98
37154,151,102
37194,168,96
37234,170,97
37273,177,97
37313,143,98
37353,115,108
37393,101,149
37433,111,158
37473,118,103
37512,149,103
37552,175,110
37592,125,129
37632,119,111
37670,104,114
37710,135,113
37750,181,117
37790,184,120
37830,146,211
37870,119,133
37909,129,121
37953,136,116
37989,198,124
38028,158,124
38069,135,132
38108,137,135
38148,130,145
38188,151,141
38236,193,133
38267,176,141
38306,142,151
38346,136,137
38385,140,131
38425,185,131
38465,198,132
38505,160,133
38545,153,142
38584,145,172
38625,148,141
38664,143,169
38704,159,140
38744,172,144
38782,194,143
38822,202,140
38862,209,145
38902,201,143
38942,180,140
38982,161,149
39021,150,146
39061,158,144
39101,155,143
39141,173,146
39180,217,147
39220,166,143
39260,152,146
39303,157,156
39340,193,143
39378,188,157
39418,156,155
39458,160,148
39498,150,148
39537,188,147
39577,203,147
39617,162,161
39657,156,146
39697,139,141
39737,197,144
39777,178,149
39816,155,171
39856,137,176
39896,148,146
39934,188,142
39975,194,142
40014,150,157
40054,143,151
40094,149,141
40133,145,136
40173,161,139
40213,202,145
40253,167,144
40293,146,141
40332,158,143
40373,148,196
40413,149,142
40452,158,146
40492,198,158
40531,205,145
40571,169,147
40610,167,149
40654,155,155
40690,157,154
40730,187,158
40769,205,155
40809,163,164
40849,156,168
40889,146,150
40929,191,150
40968,176,155
41008,164,181
41048,143,161
41088,174,160
41127,209,156
41166,183,159
41206,163,166
41246,155,155
41286,158,153
41325,154,170
41365,177,149
41405,187,190
41445,210,151
41484,173,153
41525,157,150
41564,154,151
41604,157,149
41644,207,145
41683,159,204
41723,149,146
41762,142,144
41802,184,147
41842,205,152
41882,172,153
41921,141,149
41961,155,156
42015,154,156
42043,145,148
42083,167,173
42123,188,147
42162,213,153
42202,191,150
42242,169,178
42281,152,173
42321,154,155
42360,152,1256
42406,205,159
42440,179,168
42479,160,164
42519,156,153
42559,169,152
42599,203,160
42639,191,152
42679,161,154
42718,158,172
42758,161,168
42798,144,158
42838,169,157
42877,206,157
42917,205,158
42956,175,164
42996,167,158
43036,177,161
43076,211,161
43116,231,161
43155,206,157
43195,193,158
43235,184,154
43274,169,170
43314,168,156
43358,171,156
43394,177,205
43433,176,158
43473,186,155
43512,199,163
43552,212,154
43592,222,154
43632,240,162
43672,217,154
43711,192,168
43751,185,176
43791,183,173
43839,184,167
43871,231,158
43910,204,159
43950,172,160
43988,173,158
44028,177,153
44068,207,156
44108,222,160
44148,213,157
44187,183,166
44227,182,201
44267,182,156
44307,171,156
44346,186,156
44387,179,156
44426,186,156
44466,186,156
44506,178,156
44546,170,156
44584,178,156
44624,189,161
44664,178,161
44707,181,157
44744,179,161
44783,182,156
44823,175,156
44863,182,153
44903,175,153
44943,182,153
44982,180,160
45022,185,173
45062,187,160
45101,201,156
45140,220,165
45180,231,157
45220,210,163
45260,186,164
45299,183,162
45340,184,165
45379,224,191
45419,171,161
45459,163,172
45499,166,158
45538,209,393
45579,166,154
45618,155,171
45658,185,154
45697,189,154
45736,149,179
45776,158,151
45816,191,150
45855,183,150
45896,152,148
45935,148,150
45975,148,166
46015,170,148
46058,188,152
46094,201,149
46134,189,148
46174,159,145
46214,145,150
46253,141,150
46292,162,148
46332,210,147
46372,177,152
46412,149,158
46452,160,148
46491,150,149
46531,173,149
46571,207,148
46611,175,158
46651,145,149
46690,145,146
46730,200,149
46770,171,146
46810,160,184
46850,170,150
46889,200,150
46928,165,151
46968,163,170
47008,166,172
47048,216,163
47087,195,165
47127,160,161
47167,175,154
47207,162,173
47247,161,153
47287,152,157
47326,160,157
47366,159,157
47409,157,157
47446,156,157
47484,160,158
47524,153,157
47564,157,157
47604,157,157
47643,158,156
47683,157,155
47723,172,155
47763,148,157
47802,166,155
47842,163,154
47882,160,154
47922,157,150
47962,157,157
48002,154,157
48040,154,157
48080,163,157
48120,162,157
48160,150,157
48199,162,157
48240,153,153
48279,157,153
48319,152,153
48359,167,157
48399,152,158
48438,146,157
48478,146,157
48518,143,156
48558,136,156
48598,137,158
48637,135,154
48676,124,154
48716,129,153
48756,118,153
48799,114,158
48835,104,163
48875,98,180
48915,85,162
48955,76,157
48994,88,157
49034,121,160
49074,139,156
49114,129,156
49154,127,156
49193,124,160
49233,131,160
49272,119,160
49312,126,155
49352,109,155
49392,152,155
49431,157,155
49480,147,155
49511,168,155
49550,154,155
49590,155,156
49630,157,155
49670,151,159
49710,159,172
49748,159,171
49788,161,158
49828,174,154
49868,169,158
49907,185,161
49948,200,153
49987,198,161
50027,205,153
50067,187,179
50107,167,159
50150,160,185
50186,160,156
50226,168,160
50266,160,197
50306,157,158
50344,163,159
50384,169,163
50424,163,182
50464,156,154
50503,159,150
50543,160,158
50583,162,158
50623,171,160
50662,179,153
50702,202,158
50742,208,193
50782,185,162
50822,155,177
50862,148,331
50902,147,141
50940,148,139
50980,144,137
51020,148,132
51059,172,132
51099,173,124
51139,130,118
51179,108,115
51219,105,112
51259,113,102
51298,148,105
51338,160,108
51378,177,109
51417,196,109
51457,184,110
51501,177,106
51536,180,116
51576,181,119
51615,199,122
51655,204,139
51695,200,162
51735,212,158
51775,184,155
51815,191,151
51855,199,149
51894,177,156
51934,194,164
51974,215,168
52014,214,172
52054,221,182
52093,208,179
52132,196,208
52172,201,192
52212,217,187
52251,246,182
52292,231,201
52331,196,190
52371,202,201
52411,230,204
52451,229,195
52490,226,199
52531,218,198
52570,215,196
52610,204,217
52649,214,208
52689,244,194
52728,225,195
52768,228,196
52808,196,203
52852,234,211
52888,226,232
52928,225,228
52967,204,208
53007,225,207
53047,228,211
53087,206,232
53126,187,195
53166,219,190
53206,215,190
53245,201,193
53284,206,201
53324,223,198
53364,193,219
53404,198,191
53443,193,388
53485,214,184
53523,218,178
53563,190,192
53603,209,189
53643,210,180
53682,205,178
53722,226,186
53762,208,186
53801,193,188
53841,191,187
53881,223,185
53920,208,186
53960,200,189
54000,184,179
54040,215,195
54079,190,172
54119,172,182
54159,181,176
54203,218,167
54239,196,168
54278,176,189
54318,183,169
54358,175,165
54397,171,199
54437,175,163
54476,186,175
54516,208,162
54556,195,166
54596,178,157
54636,171,164
54675,173,173
54715,172,164
54755,177,154
54795,194,167
54835,152,148
54874,163,150
54914,184,154
54953,211,154
54992,169,155
55032,159,1229
55078,154,169
55121,138,151
55152,176,154
55192,204,150
55231,164,150
55271,145,147
55311,144,145
55350,147,147
55390,200,151
55430,177,156
55470,135,162
55510,141,156
55553,147,142
55588,185,142
55628,190,141
55668,141,138
55708,138,133
55747,128,135
55787,179,148
55827,171,130
55867,135,173
55907,125,131
55946,172,139
55986,170,127
56026,140,134
56066,130,128
56104,164,132
56144,200,129
56184,167,144
56224,158,136
56264,142,177
56304,188,135
56343,190,148
56383,147,165
56423,144,140
56463,154,139
56503,193,144
56542,185,183
56582,151,153
56622,148,152
56662,150,138
56700,164,137
56740,200,147
56780,142,141
56820,142,134
56860,144,137
56899,190,137
56943,165,134
56979,139,140
57019,142,150
57059,150,144
57098,176,140
57138,186,154
57178,172,145
57218,148,138
57257,147,132
57296,169,131
57336,163,138
57376,164,141
57416,176,132
57456,192,132
57496,192,133
57535,211,138
57575,217,137
57615,8191,142
57655,8191,145
57695,331,149
57734,271,151
57774,243,145
57814,217,145
57853,220,150
57893,219,150
57933,232,156
57972,251,163
58012,274,170
58052,284,173
58092,248,171
58132,237,183
58171,242,195
58211,255,206
58251,260,218
58295,245,200
58331,241,197
58370,255,199
58409,261,219
58449,245,230
58489,246,225
58529,237,233
58569,238,243
58609,238,241
58648,229,217
58688,248,215
58728,252,211
58768,256,228
58808,240,247
58847,249,215
58887,233,215
58927,249,269
58967,238,219
59005,250,215
59045,253,215
59085,241,230
59125,237,251
59165,264,225
59205,247,218
59244,254,215
59284,250,239
59324,242,305
59364,266,222
59403,266,238
59443,297,232
59483,297,232
59523,308,229
59561,315,287
59602,302,236
59645,307,232
59681,288,235
59721,279,269
59761,274,238
59801,266,239
59840,272,243
59880,277,248
59920,266,238
59960,287,250
59999,279,241
60039,262,252
60079,268,260
60119,282,238
60158,262,261
60198,261,244
60237,266,241
60277,282,65535
60345,282,65535
60388,282,65535
60430,271,270
60453,265,252
60477,280,250
60516,253,234
60556,259,237
60595,251,246
60635,286,264
60675,264,244
60715,279,248
60763,286,243
60793,288,257
60833,294,254
60873,295,255
60913,300,253
60956,315,266
60992,312,264
61032,329,277
61072,343,325
61112,356,286
61152,333,324
61191,323,291
61231,295,267
61271,309,268
61310,303,307
61350,295,254
61389,290,255
61429,277,254
61469,278,248
61509,257,252
61548,262,253
61588,255,253
61628,257,256
61668,260,256
61707,264,252
61747,266,256
61787,269,257
61827,258,250
61867,265,249
61905,260,249
61945,263,255
61985,266,250
62025,264,249
62064,264,249
62105,264,253
62144,264,246
62184,264,253
62224,262,246
62264,264,252
62304,264,248
62347,268,249
62383,261,249
62423,263,249
62462,265,248
62502,260,253
62541,272,252
62581,265,252
62621,269,256
62661,263,247
62701,267,257
62740,262,248
62780,262,252
62820,277,251
62860,260,251
62900,262,252
62939,264,248
62979,256,252
63019,250,251
63058,274,250
63098,261,243
63137,269,243
63177,271,246
63217,256,246
63257,263,246
63296,259,248
63336,257,244
63376,253,243
63416,251,247
63455,256,248
63495,265,248
63535,254,248
63575,267,247
63614,251,252
63654,262,248
63697,248,251
63734,259,248
63773,250,248
63813,249,247
63852,265,248
63892,266,248
63932,259,248
63972,261,248
64012,243,247
64052,259,244
64091,258,244
64131,255,244
64171,262,248
64210,265,243
64250,258,247
64290,254,248
64329,256,248
64369,249,243
64409,257,243
64449,252,243
64489,268,243
64529,257,248
64568,257,252
64608,247,251
64648,254,249
64688,257,249
64727,261,250
64766,259,246
64806,255,246
64846,247,244
64885,252,246
64925,246,250
64965,261,250
65005,259,249
65048,258,245
65084,262,243
65124,262,242
65164,232,236
65204,260,238
65243,260,234
65283,238,237
65323,254,241
65362,251,240
65402,241,235
65442,244,238
65481,259,234
65521,261,233
65561,292,232
65601,312,236
65641,362,234
65681,389,236
65720,8191,233
65760,373,239
65800,387,253
65840,368,1559
65887,416,1547
65927,384,1531
65966,294,1532
66006,353,1523
66045,8191,1516
66085,8191,1494
66124,8191,1497
66164,462,1512
66204,334,1509
66244,302,1510
66283,8191,1520
66323,383,1529
66367,324,1512
66412,381,1512
66443,370,1510
66482,351,1511
66522,8191,1520
66562,318,1537
66601,408,1546
66641,8190,1520
66672,8191,1516
66703,394,1541
66741,419,1520
66780,8191,1544
66820,383,281
66852,355,257
66891,318,246
66931,272,353
66972,364,324
67011,339,330
67051,327,343
67091,330,320
67131,352,315
67170,341,328
67210,327,369
67250,337,315
67290,339,318
67329,335,324
67368,331,337
67408,337,324
67448,306,316
67488,333,304
67527,317,308
67567,335,351
67607,326,197
67650,328,206
67686,301,311
67726,266,332
67766,280,309
67806,247,309
67846,261,314
67885,251,315
67924,255,315
67964,250,318
68004,338,320
68044,343,322
68084,350,328
68123,348,334
68163,355,337
68203,374,336
68243,372,349
68283,357,354
68323,374,354
68362,387,356
68402,366,357
68442,386,361
68482,403,352
68521,407,358
68560,351,359
68600,425,363
68640,408,375
68680,414,378
68720,464,432
68760,427,377
68799,437,374
68839,447,483
68880,442,391
68919,450,426
68959,380,426
69002,400,417
69038,8191,410
69078,8191,408
69117,8191,404
69157,8191,409
69197,8191,408
69236,424,416
69276,8190,420
69316,8191,427
69356,8190,438
69396,8191,666
69437,8190,670
69477,234,1696
69523,194,136
69553,154,124
69593,108,118
69632,97,112
69671,105,105
69711,90,104
69751,86,100
69790,98,104
69831,98,100
69870,107,100
69910,110,98
69950,115,98
69990,139,99
70029,145,99
70069,185,98
70109,191,99
70149,164,100
70188,121,102
70227,104,99
70267,102,98
70307,99,100
70351,127,100
70387,158,102
70427,198,103
70466,186,108
70506,135,110
70546,115,106
70586,118,107
70625,117,110
70665,100,117
70705,129,116
70745,137,106
70784,161,112
70823,196,107
70863,203,112
70903,161,111
70942,125,116
70983,113,122
71023,104,123
71062,131,113
71102,184,113
71142,184,114
71182,136,125
71221,115,124
71261,126,113
71301,106,116
71341,115,116
71380,117,119
71419,131,111
71459,146,116
71499,157,119
71539,166,114
71578,178,114
71619,199,119
71658,178,115
71702,128,119
71738,111,122
71778,111,112
71817,131,116
71857,191,110
71897,193,115
71937,147,116
71976,126,175
72025,136,123
72055,127,125
72095,128,128
72135,156,132
72174,202,132
72214,160,132
72254,137,138
72294,138,171
72334,146,138
72373,191,138
72413,166,157
72453,152,141
72493,150,153
72532,199,147
72572,178,143
72611,160,145
72651,146,142
72691,157,149
72731,178,158
72770,214,145
72810,182,149
72850,159,159
72890,172,179
72930,168,210
72970,203,165
73009,190,382
73050,169,158
73093,167,158
73128,177,160
73167,178,160
73207,185,191
73247,174,168
73287,164,160
73327,185,175
73366,186,160
73406,210,167
73446,182,189
73486,171,183
73526,196,177
73565,220,168
73605,190,169
73645,196,174
73684,202,171
73724,221,174
73763,213,184
73803,227,184
73843,246,190
73883,262,199
73923,268,222
73963,265,277
74003,345,231
74043,329,247
74082,308,269
74122,298,232
74162,254,216
74201,242,222
74242,213,201
74280,215,178
74320,170,170
74359,196,157
74399,151,148
74443,186,153
74479,157,184
74519,146,145
74558,161,139
74598,199,143
74638,150,65535
74706,134,65535
74748,151,65535
74790,184,65535
74843,138,65535
74885,135,65535
74928,153,145
74951,206,144
74974,186,140
74997,159,146
75035,153,156
75075,152,179
75115,154,158
75154,169,145
75194,205,144
75234,192,145
75274,163,146
75313,142,162
75353,152,146
75393,153,160
75432,146,144
75472,155,156
75512,177,155
75551,202,150
75591,169,151
75631,167,144
75670,157,146
75710,173,154
75754,205,190
75790,202,148
75830,176,145
75870,157,168
75910,157,157
75949,159,146
75988,162,155
76028,176,158
76068,176,156
76107,179,157
76147,177,152
76187,183,149
76227,189,145
76266,199,152
76306,218,164
76346,209,152
76386,185,160
76426,163,153
76465,167,155
76505,161,162
76545,165,177
76584,183,159
76624,208,155
76664,192,163
76704,176,159
76743,163,156
76783,166,179
76823,153,154
76863,165,173
76902,187,152
76942,212,164
76982,214,156
77022,199,169
77061,169,156
77105,164,1185
77147,168,171
77180,162,156
77219,183,159
77259,208,163
77299,175,164
77339,164,161
77379,167,160
77418,186,163
77458,208,171
77498,215,175
77538,196,164
77578,170,416
77619,172,178
77666,176,163
77697,171,161
77736,196,165
77775,206,181
77816,197,164
77855,178,164
77895,175,182
77935,171,162
77974,170,164
78014,192,176
78054,215,229
78094,188,194
78134,168,171
78174,167,165
78213,189,164
78253,210,169
78292,180,165
78332,161,172
78372,168,170
78411,171,161
78455,192,160
78491,217,164
78531,193,165
78570,176,157
78610,167,160
78650,167,182
78690,186,158
78729,197,157
78769,222,186
78809,189,159
78849,173,160
78888,183,182
78928,173,199
78967,152,160
