9902,104,108
9940,164,97
9980,91,95
10019,157,95
10060,143,124
10099,148,128
10139,151,126
10179,142,1545
10227,141,133
10259,145,133
10298,127,130
10338,183,120
10378,190,133
10418,184,136
10457,170,137
10497,116,121
10536,145,112
10576,87,85
10615,103,85
10655,60,43
10695,93,44
10734,145,78
10774,156,89
10814,182,108
10858,153,112
10894,141,118
10934,175,130
10973,203,134
11013,177,141
11053,177,148
11092,170,149
11132,222,153
11171,179,161
11211,174,166
11251,201,168
11291,189,217
11330,170,220
11371,199,218
11410,238,404
11451,192,190
11490,182,178
11538,219,185
11569,168,182
11609,193,379
11650,179,180
11687,174,168
11727,201,164
11766,172,168
11806,210,162
11846,164,163
11886,176,156
11926,174,159
11965,163,188
12005,193,161
12045,163,160
12085,179,161
12124,199,166
12164,167,153
12208,221,153
12243,173,149
12282,170,147
12322,163,153
12362,164,176
12402,161,168
12441,167,167
12481,206,245
12522,204,158
12561,183,195
12600,166,167
12640,174,156
12680,210,155
12720,179,152
12760,171,155
12798,202,65535
12867,166,65535
12907,148,65535
12947,149,164
12967,196,178
12997,200,172
13037,169,164
13077,202,198
13117,178,161
13156,197,161
13196,180,168
13236,191,165
13276,168,170
13316,187,169
13355,173,189
13394,212,175
13434,184,175
13473,186,182
13513,233,174
13551,190,177
13593,190,1628
13641,187,166
13672,200,163
13712,180,194
13752,180,166
13791,189,160
13831,174,161
13871,172,227
13911,191,162
13949,194,162
13989,183,165
14029,215,165
14069,179,191
14109,152,183
14149,162,162
14188,214,243
14228,215,230
14268,223,199
14308,212,186
14347,173,164
14387,161,165
14427,152,115
14466,112,101
14505,138,93
14545,148,94
14584,135,113
14624,191,123
14664,172,133
14704,181,149
14744,206,167
14784,199,176
14823,205,184
14863,233,201
14907,238,238
14943,274,213
14983,274,245
15023,296,237
15063,297,244
15101,299,265
15141,308,65535
15209,326,65535
15249,330,65535
15289,371,65535
15330,367,313
15351,396,309
15380,417,365
15420,424,371
15460,415,348
15499,472,375
15540,8191,377
15579,507,401
15619,479,472
15659,460,405
15698,370,402
15737,363,403
15777,335,397
15817,359,390
15857,8190,393
15896,386,397
15936,368,407
15976,8191,414
16016,8191,413
16055,8190,427
16095,8190,573
16136,8191,1582
16182,8191,1648
16225,8190,1593
16254,8191,1629
16284,8191,1703
16321,8191,1732
16361,8191,1815
16401,8191,65535
16459,8191,65535
16500,8190,65535
16540,8191,65535
16580,8191,65535
16630,8191,65535
16670,8191,65535
16710,8191,65535
16751,8191,65535
16800,413,65535
16840,505,65535
16880,8190,65535
16921,8191,734
16945,8190,702
16969,8191,730
16994,444,713
17030,437,608
17069,385,602
17108,375,627
17148,362,637
17197,477,601
17227,482,585
17267,8190,602
17306,8191,644
17346,168,695
17387,74,97
17420,190,69
17462,455,99
17502,8191,435
17544,8191,103
17582,428,499
17624,421,65535
17690,8191,65535
17730,8191,65535
17770,497,65535
17810,8191,2148
17842,8191,2180
17874,8191,2147
17911,8191,2126
17951,8191,2129
17990,8190,2138
18030,107,65535
18086,126,65535
18126,128,65535
18166,101,65535
18206,167,98
18227,93,94
18256,110,99
18295,188,98
18336,116,99
18375,102,121
18415,128,99
18455,163,108
18494,106,106
18534,184,108
18574,122,108
18614,150,118
18654,142,111
18697,112,136
18733,201,121
18772,130,120
18812,119,119
18852,186,118
18891,120,142
18931,152,121
18971,152,126
19011,131,130
19050,202,124
19090,133,129
19130,142,132
19170,168,138
19209,144,135
19250,194,143
19289,150,150
19329,188,143
19367,163,170
19408,207,153
19447,182,176
19487,209,173
19527,169,159
19567,187,155
19607,180,159
19646,180,152
19686,173,138
19726,132,138
19765,166,126
19805,109,119
19845,174,107
19885,110,98
19923,91,96
19963,149,89
20003,232,90
20043,519,98
20086,8190,104
20122,406,98
20162,8191,103
20202,8191,150
20242,8191,1076
20287,8190,777
20325,8191,65535
20389,526,65535
20429,547,65535
20469,559,65535
20510,615,460
20533,8190,353
20560,510,595
20601,8191,607
20641,8191,584
20681,8191,605
20721,784,588
20760,8190,547
20800,8190,631
20824,8191,506
20859,8191,497
20898,8191,499
20939,8190,65535
20988,8191,65535
21028,8190,65535
21069,8191,65535
21109,331,275
21131,287,272
21152,300,268
21175,313,269
21215,310,275
21255,318,274
21299,288,278
21335,306,277
21373,277,277
21413,300,281
21453,299,273
21493,312,271
21532,314,278
21572,272,278
21612,318,273
21652,298,268
21692,282,271
21731,291,267
21771,270,275
21811,276,252
21850,276,268
21891,251,236
21929,260,225
21969,236,232
22008,228,250
22048,219,198
22088,217,200
22128,197,186
22167,197,186
22207,196,187
22247,202,191
22287,185,195
22326,183,191
22366,201,187
22406,198,193
22446,198,196
22484,207,209
22525,236,189
22564,214,206
22604,224,222
22647,210,210
22684,238,213
22723,200,247
22772,241,217
22803,224,212
22842,242,213
22882,244,218
22922,240,222
22962,251,256
23002,239,225
23041,247,238
23080,246,65535
23148,237,65535
23188,221,65535
23228,240,220
23249,249,219
23279,226,233
23319,236,245
23359,256,230
23398,246,230
23438,262,240
23478,244,242
23518,239,236
23557,250,223
23597,240,217
23636,266,207
23675,224,216
23715,239,212
23755,231,285
23795,249,229
23835,264,224
23875,266,265
23914,233,236
23958,238,211
23994,240,245
24034,234,235
24073,212,197
24113,237,193
24153,199,188
24193,214,192
24231,226,192
24271,226,198
24311,213,204
24351,217,203
24390,250,213
24431,216,208
24470,228,206
24510,221,202
24550,203,204
24589,203,188
24629,215,192
24669,203,192
24708,207,189
24748,218,189
24787,180,192
24827,209,188
24867,176,187
24907,228,175
24946,190,173
24986,174,176
25026,193,170
25065,217,175
25105,195,174
25145,205,177
25185,209,197
25224,202,195
25264,230,200
25304,213,198
25348,218,207
25383,221,206
25422,207,192
25462,198,190
25502,216,200
25542,216,226
25582,226,188
25621,209,187
25661,210,190
25701,238,189
25741,195,190
25780,209,191
25820,196,200
25860,193,182
25900,188,185
25938,226,193
25979,251,189
26018,228,198
26058,213,208
26098,227,227
26138,249,233
26178,8191,65535
26246,8190,65535
26286,8190,65535
26326,8190,65535
26366,8191,65535
26416,8191,65535
26456,8190,65535
26497,8190,65535
26536,8191,65535
26586,8191,65535
26627,8190,65535
26671,8190,65535
26720,8191,65535
26760,8190,65535
26801,8191,65535
26841,8191,65535
26890,8191,65535
26930,239,65535
26971,200,65535
27011,146,65535
27061,131,65535
27101,117,65535
27150,105,65535
27190,115,65535
27230,108,65535
27270,106,65535
27319,106,65535
27359,129,65535
27399,126,65535
27440,135,65535
27489,118,65535
27529,158,65535
27569,121,65535
27610,86,65535
